,K01,K02,K03,K04,K05,K06,K07,K08,K09,K10
T1231,12.52,14.6066666666667,25.04,10.4333333333333,10.4333333333333,18.78,22.9533333333333,16.6933333333333,12.52,64.6866666666667
T1232,15.1433333333333,25.96,15.1433333333333,21.6333333333333,19.47,15.1433333333333,15.1433333333333,19.47,15.1433333333333,54.0833333333333
T1233,17.8666666666667,26.8,22.3333333333333,13.4,15.6333333333333,22.3333333333333,20.1,24.5666666666667,22.3333333333333,37.9666666666667
T1234,13.8,11.5,27.6,27.6,16.1,11.5,11.5,20.7,23,66.7
T1235,17.7333333333333,22.1666666666667,26.6,11.0833333333333,17.7333333333333,17.7333333333333,22.1666666666667,19.95,22.1666666666667,44.3333333333333
T1236,15.2133333333333,13.04,13.04,13.04,26.08,17.3866666666667,21.7333333333333,23.9066666666667,15.2133333333333,58.68
T1237,17.52,13.14,15.33,19.71,24.09,10.95,13.14,21.9,10.95,72.27
T1238,21.6333333333333,21.6333333333333,12.98,25.96,25.96,15.1433333333333,12.98,23.7966666666667,10.8166666666667,45.43
T1239,15.2133333333333,13.04,15.2133333333333,10.8666666666667,13.04,10.8666666666667,17.3866666666667,13.04,17.3866666666667,91.28
T1240,26.68,13.34,13.34,13.34,17.7866666666667,15.5633333333333,17.7866666666667,26.68,15.5633333333333,62.2533333333333
T1241,11.4333333333333,20.58,25.1533333333333,20.58,25.1533333333333,18.2933333333333,20.58,27.44,11.4333333333333,48.02
T1242,13.62,15.89,13.62,27.24,15.89,20.43,15.89,15.89,13.62,74.91
T1243,11.2166666666667,22.4333333333333,22.4333333333333,24.6766666666667,26.92,26.92,24.6766666666667,15.7033333333333,15.7033333333333,33.65
T1244,25.84,19.38,12.92,15.0733333333333,10.7666666666667,17.2266666666667,19.38,25.84,23.6866666666667,45.22
T1245,10.6666666666667,10.6666666666667,19.2,14.9333333333333,14.9333333333333,10.6666666666667,14.9333333333333,17.0666666666667,14.9333333333333,85.3333333333333
T1246,10.3,16.48,12.36,18.54,18.54,24.72,22.66,22.66,14.42,45.32
T1247,9.61666666666667,21.1566666666667,15.3866666666667,19.2333333333333,21.1566666666667,17.31,17.31,21.1566666666667,23.08,26.9266666666667
T1248,12.5533333333333,8.96666666666667,14.3466666666667,12.5533333333333,17.9333333333333,21.52,21.52,14.3466666666667,17.9333333333333,37.66
T1249,14.08,14.08,17.6,15.84,10.56,8.8,14.08,15.84,19.36,45.76
T1250,12.1566666666667,8.68333333333333,13.8933333333333,15.63,15.63,10.42,20.84,10.42,17.3666666666667,48.6266666666667
T1251,15.96,10.64,12.4133333333333,21.28,8.86666666666667,15.96,19.5066666666667,21.28,19.5066666666667,31.92
T1252,13.16,16.92,16.92,9.4,9.4,22.56,18.8,11.28,22.56,47
T1253,19.3333333333333,15.4666666666667,11.6,21.2666666666667,11.6,15.4666666666667,15.4666666666667,23.2,17.4,42.5333333333334
T1254,21.4866666666667,23.44,23.44,9.76666666666667,13.6733333333333,13.6733333333333,17.58,9.76666666666667,17.58,44.9266666666667
T1255,20.28,24.7866666666667,11.2666666666667,18.0266666666667,13.52,24.7866666666667,18.0266666666667,20.28,22.5333333333333,51.8266666666667
T1256,14.14,18.8533333333333,16.4966666666667,25.9233333333333,23.5666666666667,18.8533333333333,23.5666666666667,16.4966666666667,25.9233333333333,51.8466666666667
T1257,19.3866666666667,12.1166666666667,16.9633333333333,21.81,16.9633333333333,12.1166666666667,16.9633333333333,12.1166666666667,21.81,92.0866666666667
T1258,23.2666666666667,25.5933333333333,25.5933333333333,23.2666666666667,20.94,13.96,27.92,20.94,11.6333333333333,39.5533333333333
T1259,23.9066666666667,21.7333333333333,23.9066666666667,10.8666666666667,15.2133333333333,13.04,23.9066666666667,21.7333333333333,15.2133333333333,47.8133333333333
T1260,10.4,20.8,12.48,22.88,10.4,10.4,10.4,14.56,10.4,85.28
T1261,26.36,19.77,17.5733333333333,26.36,24.1633333333333,26.36,26.36,21.9666666666667,10.9833333333333,19.77
T1262,18.93,10.5166666666667,16.8266666666667,12.62,16.8266666666667,18.93,10.5166666666667,23.1366666666667,12.62,69.41
T1263,23.8333333333333,26,19.5,19.5,15.1666666666667,21.6666666666667,17.3333333333333,19.5,21.6666666666667,32.5
T1264,10.6666666666667,10.6666666666667,12.8,17.0666666666667,12.8,23.4666666666667,19.2,21.3333333333333,21.3333333333333,64
T1265,12.66,12.66,21.1,10.55,25.32,21.1,21.1,18.99,10.55,56.97
T1266,19.74,13.16,15.3533333333333,24.1266666666667,15.3533333333333,21.9333333333333,10.9666666666667,15.3533333333333,17.5466666666667,65.8
T1267,20.37,13.58,13.58,22.6333333333333,27.16,22.6333333333333,22.6333333333333,22.6333333333333,11.3166666666667,49.7933333333333
T1268,20.79,25.41,20.79,16.17,20.79,23.1,11.55,20.79,27.72,43.89
T1269,13.44,11.2,13.44,11.2,22.4,22.4,22.4,26.88,15.68,64.96
T1270,17.12,17.12,25.68,19.26,14.98,12.84,10.7,23.54,21.4,51.36
T1271,16.3733333333333,20.4666666666667,10.2333333333333,16.3733333333333,18.42,12.28,16.3733333333333,16.3733333333333,10.2333333333333,67.54
T1272,9.38333333333333,13.1366666666667,22.52,11.26,9.38333333333333,13.1366666666667,15.0133333333333,16.89,20.6433333333333,56.3
T1273,18.8,22.56,20.68,16.92,16.92,9.4,11.28,18.8,16.92,35.72
T1274,14.5866666666667,12.7633333333333,16.41,16.41,9.11666666666667,16.41,12.7633333333333,20.0566666666667,9.11666666666667,54.7
T1275,11.2,20.5333333333333,16.8,13.0666666666667,20.5333333333333,20.5333333333333,18.6666666666667,22.4,13.0666666666667,29.8666666666666
T1276,20.9366666666667,19.0333333333333,13.3233333333333,22.84,11.42,15.2266666666667,15.2266666666667,19.0333333333333,11.42,41.8733333333333
T1277,14.14,16.16,18.18,10.1,20.2,16.16,22.22,22.22,14.14,48.48
T1278,13.42,24.6033333333333,15.6566666666667,15.6566666666667,13.42,26.84,13.42,26.84,17.8933333333333,55.9166666666667
T1279,21.18,21.18,11.7666666666667,23.5333333333333,25.8866666666667,28.24,16.4733333333333,16.4733333333333,21.18,49.42
T1280,12.4833333333333,29.96,14.98,24.9666666666667,14.98,22.47,22.47,17.4766666666667,22.47,67.41
T1281,22.74,30.32,22.74,22.74,15.16,20.2133333333333,12.6333333333333,15.16,22.74,68.22
T1282,19.1466666666667,21.54,28.72,16.7533333333333,19.1466666666667,11.9666666666667,26.3266666666667,23.9333333333333,16.7533333333333,55.0466666666667
T1283,19.14,12.76,25.52,21.2666666666667,12.76,19.14,10.6333333333333,21.2666666666667,14.8866666666667,55.2933333333333
T1284,12.34,20.5666666666667,22.6233333333333,14.3966666666667,22.6233333333333,22.6233333333333,24.68,22.6233333333333,14.3966666666667,28.7933333333333
T1285,13.9066666666667,9.93333333333333,21.8533333333333,17.88,15.8933333333333,19.8666666666667,11.92,21.8533333333333,21.8533333333333,43.7066666666667
T1286,21.8166666666667,19.8333333333333,15.8666666666667,21.8166666666667,11.9,13.8833333333333,13.8833333333333,11.9,11.9,55.5333333333333
T1287,21.0466666666667,17.22,22.96,19.1333333333333,21.0466666666667,15.3066666666667,22.96,9.56666666666667,9.56666666666667,32.5266666666667
T1288,11.16,13.02,9.3,9.3,20.46,14.88,16.74,18.6,9.3,63.24
T1289,21.3033333333333,19.3666666666667,13.5566666666667,23.24,21.3033333333333,21.3033333333333,17.43,17.43,23.24,15.4933333333333
T1290,10.7166666666667,12.86,12.86,19.29,15.0033333333333,12.86,15.0033333333333,23.5766666666667,19.29,72.8733333333333
T1291,20.31,22.5666666666667,13.54,27.08,15.7966666666667,27.08,20.31,18.0533333333333,22.5666666666667,38.3633333333333
T1292,11.55,27.72,11.55,27.72,23.1,11.55,16.17,23.1,27.72,50.82
T1293,22.1333333333333,19.92,15.4933333333333,13.28,13.28,13.28,11.0666666666667,13.28,15.4933333333333,84.1066666666666
T1294,25.88,12.94,10.7833333333333,12.94,25.88,17.2533333333333,12.94,21.5666666666667,15.0966666666667,60.3866666666667
T1295,9.96666666666667,19.9333333333333,19.9333333333333,17.94,9.96666666666667,17.94,11.96,13.9533333333333,13.9533333333333,63.7866666666666
T1296,15.0666666666667,20.7166666666667,9.41666666666667,15.0666666666667,15.0666666666667,18.8333333333333,13.1833333333333,18.8333333333333,18.8333333333333,43.3166666666667
T1297,12.9033333333333,11.06,18.4333333333333,18.4333333333333,11.06,18.4333333333333,22.12,12.9033333333333,9.21666666666667,49.77
T1298,18.1,19.91,16.29,9.05,9.05,10.86,18.1,16.29,10.86,52.49
T1299,11.12,20.3866666666667,12.9733333333333,9.26666666666667,14.8266666666667,14.8266666666667,9.26666666666667,20.3866666666667,18.5333333333333,53.7466666666667
T1300,9.56666666666667,21.0466666666667,22.96,13.3933333333333,19.1333333333333,22.96,17.22,13.3933333333333,15.3066666666667,36.3533333333333
T1301,22.4033333333333,18.33,20.3666666666667,10.1833333333333,24.44,16.2933333333333,12.22,16.2933333333333,16.2933333333333,46.8433333333333
T1302,17.6533333333333,17.6533333333333,22.0666666666667,11.0333333333333,13.24,24.2733333333333,11.0333333333333,26.48,24.2733333333333,52.96
T1303,23.9,16.73,21.51,16.73,23.9,14.34,28.68,16.73,26.29,50.19
T1304,20.1866666666667,15.14,15.14,30.28,22.71,12.6166666666667,27.7566666666667,25.2333333333333,22.71,60.56
T1305,17.3133333333333,17.3133333333333,27.2066666666667,19.7866666666667,14.84,12.3666666666667,17.3133333333333,24.7333333333333,29.68,66.78
T1306,11.6833333333333,16.3566666666667,18.6933333333333,23.3666666666667,21.03,16.3566666666667,21.03,28.04,16.3566666666667,60.7533333333333
T1307,10.6666666666667,10.6666666666667,19.2,14.9333333333333,21.3333333333333,25.6,12.8,12.8,19.2,66.1333333333333
T1308,12.3,16.4,18.45,20.5,12.3,16.4,12.3,24.6,22.55,49.2
T1309,22.1833333333333,14.1166666666667,18.15,12.1,14.1166666666667,24.2,20.1666666666667,24.2,14.1166666666667,38.3166666666667
T1310,15.6266666666667,23.44,23.44,23.44,21.4866666666667,23.44,23.44,19.5333333333333,19.5333333333333,1.95333333333334
T1311,24.56,24.56,10.2333333333333,20.4666666666667,16.3733333333333,18.42,14.3266666666667,24.56,16.3733333333333,34.7933333333333
T1312,21.6,15.12,21.6,15.12,21.6,19.44,21.6,21.6,19.44,38.88
T1313,22.88,12.48,12.48,10.4,16.64,14.56,12.48,14.56,20.8,70.72
T1314,13.1,13.1,17.4666666666667,10.9166666666667,17.4666666666667,17.4666666666667,10.9166666666667,15.2833333333333,17.4666666666667,85.15
T1315,22.1,24.31,24.31,13.26,17.68,11.05,17.68,13.26,13.26,64.09
T1316,20.13,24.6033333333333,22.3666666666667,20.13,24.6033333333333,15.6566666666667,17.8933333333333,17.8933333333333,20.13,40.26
T1317,22.0333333333333,24.2366666666667,17.6266666666667,26.44,26.44,22.0333333333333,17.6266666666667,22.0333333333333,17.6266666666667,24.2366666666667
T1318,12.78,17.04,21.3,19.17,25.56,21.3,19.17,17.04,19.17,40.47
T1319,13.93,21.89,9.95,13.93,17.91,19.9,21.89,11.94,13.93,53.73
T1320,11.38,18.9666666666667,11.38,22.76,9.48333333333333,15.1733333333333,15.1733333333333,18.9666666666667,22.76,43.6233333333333
T1321,16.86,18.7333333333333,11.24,14.9866666666667,13.1133333333333,11.24,13.1133333333333,13.1133333333333,11.24,63.6933333333333
T1322,20.2033333333333,14.6933333333333,12.8566666666667,12.8566666666667,18.3666666666667,22.04,14.6933333333333,16.53,16.53,34.8966666666667
T1323,22.28,20.4233333333333,20.4233333333333,22.28,22.28,18.5666666666667,20.4233333333333,20.4233333333333,14.8533333333333,3.71333333333336
T1324,18.8333333333333,18.8333333333333,22.6,22.6,18.8333333333333,20.7166666666667,11.3,20.7166666666667,22.6,11.3
T1325,23.64,13.79,11.82,23.64,21.67,15.76,23.64,19.7,15.76,27.58
T1326,21.1666666666667,21.1666666666667,25.4,12.7,10.5833333333333,19.05,10.5833333333333,19.05,19.05,52.9166666666667
T1327,23.6333333333333,16.5433333333333,11.8166666666667,18.9066666666667,28.36,23.6333333333333,16.5433333333333,25.9966666666667,23.6333333333333,47.2666666666667
T1328,20.32,12.7,17.78,20.32,12.7,25.4,20.32,30.48,25.4,68.58
T1329,18.1766666666667,28.5633333333333,28.5633333333333,20.7733333333333,23.37,31.16,25.9666666666667,28.5633333333333,28.5633333333333,25.9666666666667
T1330,23.9,23.9,11.95,16.73,11.95,21.51,21.51,26.29,28.68,52.58
T1331,17.7066666666667,22.1333333333333,17.7066666666667,24.3466666666667,24.3466666666667,13.28,17.7066666666667,22.1333333333333,15.4933333333333,46.48
T1332,12.16,14.1866666666667,20.2666666666667,16.2133333333333,18.24,16.2133333333333,14.1866666666667,10.1333333333333,12.16,68.9066666666666
T1333,13.72,19.6,13.72,9.8,23.52,15.68,21.56,19.6,19.6,39.2
T1334,17.16,20.9733333333333,11.44,11.44,13.3466666666667,17.16,17.16,17.16,15.2533333333333,49.5733333333334
T1335,11.32,9.43333333333333,15.0933333333333,18.8666666666667,11.32,16.98,20.7533333333333,20.7533333333333,9.43333333333333,54.7133333333333
T1336,9.9,21.78,23.76,21.78,23.76,11.88,9.9,13.86,19.8,41.58
T1337,18.9,10.5,18.9,14.7,25.2,23.1,18.9,21,12.6,46.2
T1338,19.05,21.1666666666667,23.2833333333333,21.1666666666667,23.2833333333333,25.4,12.7,10.5833333333333,25.4,29.6333333333333
T1339,24.1266666666667,17.5466666666667,21.9333333333333,21.9333333333333,10.9666666666667,10.9666666666667,13.16,26.32,21.9333333333333,50.4466666666667
T1340,26.96,22.4666666666667,17.9733333333333,11.2333333333333,15.7266666666667,20.22,17.9733333333333,26.96,17.9733333333333,47.18
T1341,18,24.75,11.25,15.75,20.25,24.75,11.25,15.75,15.75,67.5
T1342,21.7333333333333,15.2133333333333,19.56,17.3866666666667,19.56,23.9066666666667,17.3866666666667,21.7333333333333,26.08,34.7733333333333
T1343,23.76,15.84,17.82,19.8,11.88,15.84,13.86,21.78,11.88,45.54
T1344,10.96,10.96,12.7866666666667,10.96,9.13333333333333,10.96,12.7866666666667,12.7866666666667,21.92,69.4133333333333
T1345,15.78,10.52,17.5333333333333,8.76666666666667,10.52,12.2733333333333,12.2733333333333,19.2866666666667,12.2733333333333,56.1066666666667
T1346,19.0666666666667,20.8,19.0666666666667,12.1333333333333,13.8666666666667,8.66666666666667,17.3333333333333,13.8666666666667,10.4,38.1333333333333
T1347,18,16.2,9,18,12.6,18,18,18,19.8,32.4
T1348,20.24,11.04,12.88,9.2,22.08,22.08,18.4,16.56,22.08,29.44
T1349,20.6433333333333,11.26,22.52,9.38333333333333,22.52,18.7666666666667,16.89,20.6433333333333,16.89,28.15
T1350,17.22,9.56666666666667,13.3933333333333,21.0466666666667,22.96,11.48,9.56666666666667,11.48,17.22,57.4
T1351,17.52,13.6266666666667,13.6266666666667,17.52,21.4133333333333,19.4666666666667,23.36,19.4666666666667,11.68,36.9866666666667
T1352,21.06,14.04,28.08,14.04,25.74,21.06,11.7,25.74,11.7,60.84
T1353,25.0666666666667,25.0666666666667,15.04,12.5333333333333,15.04,30.08,22.56,12.5333333333333,15.04,77.7066666666667
T1354,25.41,27.72,18.48,20.79,23.1,11.55,25.41,11.55,20.79,46.2
T1355,22.1833333333333,22.1833333333333,24.2,20.1666666666667,24.2,24.2,10.0833333333333,12.1,12.1,30.25
T1356,13.1366666666667,16.89,16.89,18.7666666666667,18.7666666666667,22.52,16.89,15.0133333333333,16.89,31.9033333333334
T1357,17.19,11.46,19.1,15.28,21.01,21.01,11.46,22.92,21.01,30.56
T1358,13.16,9.4,20.68,13.16,22.56,20.68,22.56,15.04,22.56,28.2
T1359,9.4,13.16,13.16,20.68,13.16,11.28,9.4,11.28,16.92,69.56
T1360,22.32,11.16,11.16,14.88,22.32,22.32,11.16,16.74,18.6,35.34
T1361,12.95,22.2,22.2,16.65,20.35,16.65,16.65,9.25,20.35,27.75
T1362,15.8666666666667,13.8833333333333,17.85,11.9,11.9,21.8166666666667,23.8,19.8333333333333,11.9,49.5833333333333
T1363,17.36,23.87,26.04,23.87,19.53,17.36,13.02,19.53,15.19,41.23
T1364,13.04,13.04,19.56,10.8666666666667,21.7333333333333,23.9066666666667,23.9066666666667,13.04,21.7333333333333,56.5066666666667
T1365,21.7666666666667,26.12,19.59,23.9433333333333,15.2366666666667,15.2366666666667,17.4133333333333,23.9433333333333,15.2366666666667,39.18
T1366,10.3,10.3,20.6,12.36,24.72,16.48,12.36,10.3,14.42,74.16
T1367,13.51,11.58,23.16,11.58,9.65,21.23,19.3,23.16,23.16,36.67
T1368,13.02,14.88,16.74,20.46,13.02,11.16,18.6,18.6,18.6,40.92
T1369,14.5066666666667,9.06666666666667,18.1333333333333,10.88,21.76,12.6933333333333,16.32,18.1333333333333,19.9466666666667,39.8933333333333
T1370,15.33,10.22,8.51666666666667,20.44,20.44,20.44,18.7366666666667,10.22,8.51666666666667,37.4733333333333
T1371,17.7333333333333,19.5066666666667,15.96,19.5066666666667,14.1866666666667,17.7333333333333,21.28,12.4133333333333,19.5066666666667,19.5066666666667
T1372,20.13,9.15,12.81,16.47,16.47,20.13,20.13,18.3,21.96,27.45
T1373,9.88333333333333,13.8366666666667,17.79,11.86,23.72,9.88333333333333,23.72,15.8133333333333,21.7433333333333,49.4166666666667
T1374,16.88,23.21,18.99,25.32,25.32,23.21,25.32,25.32,18.99,8.44000000000001
T1375,24.2733333333333,19.86,26.48,22.0666666666667,15.4466666666667,13.24,19.86,13.24,13.24,52.96
T1376,24.2,12.1,21.78,21.78,24.2,12.1,26.62,24.2,16.94,58.08
T1377,14.76,24.6,22.14,27.06,29.52,19.68,24.6,22.14,12.3,49.2
T1378,15.61,11.15,17.84,20.07,15.61,22.3,15.61,17.84,15.61,71.36
T1379,14.3966666666667,22.6233333333333,10.2833333333333,16.4533333333333,24.68,22.6233333333333,22.6233333333333,14.3966666666667,14.3966666666667,43.19
T1380,19.9333333333333,17.94,21.9266666666667,23.92,9.96666666666667,21.9266666666667,15.9466666666667,11.96,15.9466666666667,39.8666666666667
T1381,23.52,13.72,15.68,17.64,19.6,17.64,13.72,13.72,17.64,43.12
T1382,20.7166666666667,13.1833333333333,20.7166666666667,18.8333333333333,11.3,22.6,22.6,11.3,22.6,24.4833333333333
T1383,16.89,13.1366666666667,9.38333333333333,16.89,15.0133333333333,22.52,9.38333333333333,18.7666666666667,13.1366666666667,52.5466666666667
T1384,19.2866666666667,21.04,17.5333333333333,21.04,14.0266666666667,12.2733333333333,19.2866666666667,14.0266666666667,8.76666666666667,28.0533333333334
T1385,11.12,12.9733333333333,22.24,22.24,11.12,12.9733333333333,9.26666666666667,18.5333333333333,9.26666666666667,55.6
T1386,9.93333333333333,19.8666666666667,17.88,19.8666666666667,9.93333333333333,13.9066666666667,17.88,23.84,11.92,53.64
T1387,23.98,19.62,19.62,21.8,10.9,26.16,26.16,13.08,17.44,39.24
T1388,24.64,17.92,15.68,26.88,20.16,24.64,11.2,20.16,13.44,49.28
T1389,11.3333333333333,27.2,27.2,22.6666666666667,27.2,18.1333333333333,22.6666666666667,18.1333333333333,18.1333333333333,34
T1390,15.3066666666667,10.9333333333333,24.0533333333333,21.8666666666667,21.8666666666667,10.9333333333333,24.0533333333333,10.9333333333333,15.3066666666667,63.4133333333333
T1391,16.4533333333333,10.2833333333333,20.5666666666667,14.3966666666667,20.5666666666667,14.3966666666667,10.2833333333333,14.3966666666667,14.3966666666667,69.9266666666666
T1392,22.24,18.5333333333333,9.26666666666667,22.24,20.3866666666667,12.9733333333333,16.68,9.26666666666667,16.68,37.0666666666667
T1393,9.03333333333333,16.26,9.03333333333333,21.68,9.03333333333333,19.8733333333333,14.4533333333333,12.6466666666667,18.0666666666667,50.5866666666667
T1394,13.84,13.84,19.03,17.3,20.76,10.38,10.38,13.84,15.57,38.06
T1395,18,18,21.6,18,18,19.8,10.8,12.6,19.8,23.4
T1396,16.68,18.5333333333333,18.5333333333333,18.5333333333333,14.8266666666667,20.3866666666667,12.9733333333333,18.5333333333333,9.26666666666667,37.0666666666666
T1397,13.4866666666667,21.1933333333333,9.63333333333333,9.63333333333333,13.4866666666667,19.2666666666667,9.63333333333333,11.56,9.63333333333333,75.14
T1398,10.0833333333333,20.1666666666667,24.2,20.1666666666667,24.2,12.1,20.1666666666667,12.1,20.1666666666667,38.3166666666667
T1399,13.08,23.98,17.44,13.08,17.44,13.08,21.8,17.44,10.9,69.76
T1400,13.62,20.43,15.89,22.7,11.35,13.62,11.35,22.7,15.89,79.45
T1401,21.45,16.6833333333333,26.2166666666667,21.45,16.6833333333333,21.45,26.2166666666667,19.0666666666667,26.2166666666667,42.9
T1402,18.48,16.17,16.17,23.1,18.48,27.72,16.17,16.17,25.41,53.13
T1403,24.2366666666667,15.4233333333333,17.6266666666667,24.2366666666667,26.44,26.44,22.0333333333333,26.44,13.22,24.2366666666667
T1404,21.89,19.9,21.89,17.91,17.91,21.89,17.91,9.95,13.93,35.82
T1405,17.22,17.22,21.0466666666667,13.3933333333333,21.0466666666667,22.96,9.56666666666667,17.22,19.1333333333333,32.5266666666667
T1406,11.74,11.74,11.74,21.5233333333333,9.78333333333333,19.5666666666667,17.61,17.61,9.78333333333333,64.57
T1407,11.66,21.3766666666667,9.71666666666667,15.5466666666667,19.4333333333333,15.5466666666667,9.71666666666667,11.66,19.4333333333333,60.2433333333333
T1408,15.1466666666667,18.9333333333333,18.9333333333333,18.9333333333333,18.9333333333333,15.1466666666667,17.04,11.36,13.2533333333333,41.6533333333333
T1409,17.58,19.5333333333333,23.44,23.44,9.76666666666667,19.5333333333333,11.72,19.5333333333333,11.72,39.0666666666667
T1410,17.28,9.6,9.6,15.36,15.36,19.2,19.2,23.04,21.12,42.24
T1411,12.22,10.1833333333333,10.1833333333333,10.1833333333333,14.2566666666667,18.33,24.44,12.22,24.44,67.21
T1412,10.9166666666667,17.4666666666667,21.8333333333333,24.0166666666667,21.8333333333333,13.1,13.1,15.2833333333333,13.1,67.6833333333333
T1413,17.76,15.54,19.98,17.76,19.98,24.42,19.98,17.76,19.98,48.84
T1414,10.65,23.43,10.65,14.91,23.43,19.17,19.17,17.04,25.56,48.99
T1415,16.1866666666667,24.28,20.2333333333333,12.14,12.14,16.1866666666667,12.14,12.14,20.2333333333333,56.6533333333333
T1416,15.2266666666667,17.13,17.13,15.2266666666667,9.51666666666667,13.3233333333333,20.9366666666667,11.42,17.13,53.2933333333333
T1417,12.67,14.48,9.05,16.29,16.29,12.67,19.91,12.67,21.72,45.25
T1418,20.4233333333333,18.5666666666667,20.4233333333333,18.5666666666667,22.28,22.28,11.14,16.71,18.5666666666667,16.71
T1419,9.33333333333333,14.9333333333333,18.6666666666667,11.2,18.6666666666667,22.4,14.9333333333333,11.2,9.33333333333333,56
T1420,20.6433333333333,11.26,15.0133333333333,9.38333333333333,20.6433333333333,11.26,16.89,9.38333333333333,18.7666666666667,54.4233333333333
T1421,9.46666666666667,13.2533333333333,17.04,22.72,11.36,18.9333333333333,11.36,13.2533333333333,17.04,54.9066666666667
T1422,13.8366666666667,21.7433333333333,17.79,19.7666666666667,13.8366666666667,11.86,15.8133333333333,9.88333333333333,23.72,49.4166666666667
T1423,11.0666666666667,15.4933333333333,11.0666666666667,26.56,13.28,13.28,13.28,24.3466666666667,11.0666666666667,81.8933333333333
T1424,16.5666666666667,16.5666666666667,23.6666666666667,21.3,21.3,11.8333333333333,21.3,14.2,18.9333333333333,71
T1425,19.36,19.36,21.78,29.04,16.94,14.52,21.78,16.94,16.94,65.34
T1426,14.5,21.75,21.75,12.0833333333333,21.75,12.0833333333333,16.9166666666667,14.5,21.75,84.5833333333333
T1427,16.2633333333333,16.2633333333333,16.2633333333333,20.91,23.2333333333333,20.91,20.91,16.2633333333333,20.91,60.4066666666667
T1428,17.92,24.64,22.4,24.64,15.68,26.88,11.2,11.2,13.44,56
T1429,23.9066666666667,23.9066666666667,10.8666666666667,10.8666666666667,10.8666666666667,15.2133333333333,19.56,26.08,10.8666666666667,65.2
T1430,22.7333333333333,18.6,10.3333333333333,20.6666666666667,18.6,14.4666666666667,10.3333333333333,22.7333333333333,24.8,43.4
T1431,22.88,22.88,18.72,18.72,22.88,12.48,20.8,10.4,12.48,45.76
T1432,24.92,10.3833333333333,22.8433333333333,20.7666666666667,22.8433333333333,20.7666666666667,14.5366666666667,20.7666666666667,10.3833333333333,39.4566666666667
T1433,10.4833333333333,20.9666666666667,10.4833333333333,12.58,20.9666666666667,14.6766666666667,23.0633333333333,25.16,25.16,46.1266666666667
T1434,25.1166666666667,22.8333333333333,13.7,13.7,25.1166666666667,22.8333333333333,27.4,20.55,20.55,36.5333333333333
T1435,29.36,14.68,12.2333333333333,19.5733333333333,29.36,29.36,14.68,24.4666666666667,22.02,48.9333333333333
T1436,26.4733333333333,19.2533333333333,26.4733333333333,12.0333333333333,14.44,28.88,24.0666666666667,26.4733333333333,12.0333333333333,50.54
T1437,25.2633333333333,16.0766666666667,16.0766666666667,18.3733333333333,27.56,18.3733333333333,16.0766666666667,27.56,25.2633333333333,39.0433333333333
T1438,24.2,22,11,22,15.4,11,22,19.8,24.2,48.4
T1439,24.28,20.2333333333333,14.1633333333333,24.28,16.1866666666667,16.1866666666667,16.1866666666667,18.21,18.21,34.3966666666667
T1440,16.44,21.92,14.6133333333333,16.44,10.96,12.7866666666667,21.92,16.44,10.96,40.1866666666667
T1441,10.8,14.4,10.8,14.4,21.6,19.8,9,14.4,21.6,43.2
T1442,14.88,16.74,9.3,16.74,22.32,14.88,18.6,13.02,14.88,44.64
T1443,16.83,18.7,20.57,14.96,22.44,18.7,22.44,20.57,18.7,13.09
T1444,17.19,13.37,19.1,21.01,19.1,22.92,11.46,17.19,21.01,28.65
T1445,11.48,17.22,13.3933333333333,15.3066666666667,22.96,15.3066666666667,21.0466666666667,22.96,21.0466666666667,30.6133333333333
T1446,16.32,10.2,22.44,24.48,24.48,16.32,12.24,10.2,14.28,53.04
T1447,13.26,13.26,19.89,11.05,13.26,13.26,19.89,11.05,15.47,90.61
T1448,29.24,21.93,12.1833333333333,14.62,19.4933333333333,12.1833333333333,29.24,21.93,24.3666666666667,58.48
T1449,27.28,17.36,27.28,24.8,24.8,22.32,17.36,19.84,19.84,47.12
T1450,14.2,28.4,18.9333333333333,18.9333333333333,26.0333333333333,18.9333333333333,14.2,28.4,21.3,47.3333333333333
T1451,18.2666666666667,13.7,27.4,18.2666666666667,13.7,25.1166666666667,18.2666666666667,18.2666666666667,18.2666666666667,57.0833333333334
T1452,13.4,13.4,24.5666666666667,20.1,22.3333333333333,22.3333333333333,11.1666666666667,13.4,15.6333333333333,67
T1453,21.9,17.52,19.71,17.52,26.28,26.28,10.95,19.71,15.33,43.8
T1454,19.86,13.24,17.6533333333333,24.2733333333333,26.48,19.86,15.4466666666667,26.48,22.0666666666667,35.3066666666667
T1455,27.64,20.73,23.0333333333333,25.3366666666667,23.0333333333333,27.64,13.82,18.4266666666667,13.82,36.8533333333334
T1456,11.1666666666667,11.1666666666667,17.8666666666667,13.4,22.3333333333333,11.1666666666667,26.8,11.1666666666667,20.1,78.1666666666667
T1457,20.61,16.03,11.45,27.48,20.61,27.48,11.45,16.03,11.45,66.41
T1458,22.4,17.92,26.88,26.88,26.88,26.88,22.4,20.16,11.2,22.4
T1459,20.37,18.1066666666667,24.8966666666667,13.58,11.3166666666667,15.8433333333333,11.3166666666667,27.16,27.16,56.5833333333333
T1460,20.97,16.31,18.64,16.31,27.96,23.3,23.3,23.3,18.64,44.27
T1461,18.7466666666667,21.09,16.4033333333333,25.7766666666667,21.09,11.7166666666667,28.12,25.7766666666667,14.06,51.5533333333334
