,K01,K02,K03,K04,K05,K06,K07,K08,K09,K10
T2445,12.78,15.62,14.2,12.78,11.36,15.62,12.78,12.78,12.78,21.3
T2446,14.3,15.73,14.3,15.73,14.3,12.87,14.3,15.73,14.3,11.44
T2447,15.07,12.33,13.7,15.07,13.7,10.96,13.7,12.33,10.96,19.18
T2448,10.86,12.0666666666667,12.0666666666667,13.2733333333333,12.0666666666667,9.65333333333333,13.2733333333333,10.86,9.65333333333333,16.8933333333333
T2449,13.1266666666667,11.9333333333333,11.9333333333333,11.9333333333333,11.9333333333333,11.9333333333333,13.1266666666667,10.74,11.9333333333333,10.74
T2450,9.38666666666667,10.56,11.7333333333333,10.56,12.9066666666667,10.56,11.7333333333333,9.38666666666667,9.38666666666667,21.12
T2451,13.64,13.64,9.92,11.16,13.64,12.4,13.64,9.92,9.92,16.12
T2452,13.3666666666667,12.03,10.6933333333333,12.03,10.6933333333333,12.03,10.6933333333333,14.7033333333333,14.7033333333333,22.7233333333333
T2453,15.0333333333333,10.9333333333333,13.6666666666667,15.0333333333333,15.0333333333333,13.6666666666667,13.6666666666667,12.3,13.6666666666667,13.6666666666667
T2454,12.39,12.39,15.1433333333333,13.7666666666667,15.1433333333333,12.39,12.39,11.0133333333333,15.1433333333333,17.8966666666667
T2455,15.84,12.96,14.4,14.4,15.84,11.52,11.52,15.84,15.84,15.84
T2456,12.88,12.88,17.71,17.71,12.88,16.1,16.1,14.49,17.71,22.54
T2457,14.16,15.7333333333333,17.3066666666667,17.3066666666667,17.3066666666667,14.16,14.16,15.7333333333333,12.5866666666667,18.88
T2458,13.71,12.1866666666667,16.7566666666667,12.1866666666667,12.1866666666667,16.7566666666667,15.2333333333333,12.1866666666667,15.2333333333333,25.8966666666667
T2459,16.0233333333333,13.11,13.11,14.5666666666667,13.11,16.0233333333333,13.11,13.11,14.5666666666667,18.9366666666667
T2460,12.81,11.3866666666667,11.3866666666667,11.3866666666667,11.3866666666667,14.2333333333333,12.81,14.2333333333333,11.3866666666667,31.3133333333333
T2461,12.84,12.84,12.84,11.4133333333333,12.84,11.4133333333333,11.4133333333333,14.2666666666667,12.84,29.96
T2462,12.99,11.5466666666667,11.5466666666667,14.4333333333333,12.99,15.8766666666667,14.4333333333333,11.5466666666667,15.8766666666667,23.0933333333334
T2463,16.61,12.08,15.1,16.61,13.59,16.61,13.59,15.1,13.59,18.12
T2464,13.62,13.62,15.1333333333333,12.1066666666667,15.1333333333333,12.1066666666667,15.1333333333333,15.1333333333333,15.1333333333333,24.2133333333333
T2465,15.1,13.59,13.59,13.59,13.59,12.08,16.61,12.08,13.59,27.18
T2466,15.95,14.5,15.95,14.5,14.5,14.5,14.5,15.95,11.6,13.05
T2467,15.4733333333333,14.0666666666667,14.0666666666667,12.66,14.0666666666667,14.0666666666667,11.2533333333333,14.0666666666667,11.2533333333333,19.6933333333333
T2468,13.8333333333333,12.45,12.45,13.8333333333333,13.8333333333333,11.0666666666667,13.8333333333333,15.2166666666667,13.8333333333333,17.9833333333334
T2469,14.6,11.68,14.6,11.68,14.6,14.6,14.6,11.68,11.68,26.28
T2470,12.0533333333333,12.0533333333333,15.0666666666667,13.56,15.0666666666667,15.0666666666667,13.56,12.0533333333333,16.5733333333333,25.6133333333334
T2471,11.7866666666667,13.26,13.26,11.7866666666667,11.7866666666667,13.26,11.7866666666667,11.7866666666667,13.26,35.36
T2472,10.8,13.5,14.85,12.15,14.85,12.15,13.5,10.8,14.85,17.55
T2473,13.0666666666667,13.0666666666667,10.4533333333333,13.0666666666667,11.76,11.76,13.0666666666667,14.3733333333333,10.4533333333333,19.6
T2474,10.7733333333333,14.8133333333333,12.12,13.4666666666667,12.12,10.7733333333333,13.4666666666667,10.7733333333333,12.12,24.24
T2475,14.1,14.1,12.69,14.1,12.69,11.28,12.69,15.51,15.51,18.33
T2476,13.35,14.8333333333333,11.8666666666667,14.8333333333333,14.8333333333333,14.8333333333333,14.8333333333333,11.8666666666667,16.3166666666667,20.7666666666667
T2477,11.8133333333333,14.7666666666667,16.2433333333333,11.8133333333333,11.8133333333333,13.29,14.7666666666667,16.2433333333333,14.7666666666667,22.15
T2478,13.92,12.3733333333333,13.92,15.4666666666667,17.0133333333333,12.3733333333333,12.3733333333333,15.4666666666667,15.4666666666667,26.2933333333334
T2479,12.96,16.2,17.82,14.58,12.96,14.58,14.58,12.96,16.2,29.16
T2480,20.4233333333333,20.4233333333333,14.8533333333333,16.71,16.71,14.8533333333333,20.4233333333333,16.71,20.4233333333333,24.1366666666667
T2481,17.7,14.16,15.93,19.47,17.7,14.16,15.93,17.7,14.16,30.09
T2482,18.37,15.03,18.37,16.7,13.36,18.37,16.7,13.36,15.03,21.71
T2483,12.4533333333333,15.5666666666667,12.4533333333333,17.1233333333333,12.4533333333333,15.5666666666667,15.5666666666667,17.1233333333333,17.1233333333333,20.2366666666667
T2484,14.7666666666667,16.2433333333333,14.7666666666667,13.29,14.7666666666667,13.29,14.7666666666667,11.8133333333333,11.8133333333333,22.15
T2485,11.3333333333333,11.3333333333333,11.3333333333333,11.3333333333333,15.5833333333333,15.5833333333333,15.5833333333333,11.3333333333333,14.1666666666667,24.0833333333333
T2486,12.6,14,12.6,11.2,12.6,15.4,14,11.2,14,22.4
T2487,11.3333333333333,12.75,12.75,14.1666666666667,14.1666666666667,14.1666666666667,12.75,12.75,11.3333333333333,25.5
T2488,13.9,12.51,11.12,11.12,11.12,13.9,13.9,11.12,11.12,29.19
T2489,14.3,14.3,12.87,12.87,11.44,12.87,14.3,12.87,11.44,25.74
T2490,12.48,13.8666666666667,13.8666666666667,15.2533333333333,11.0933333333333,11.0933333333333,15.2533333333333,12.48,13.8666666666667,19.4133333333333
T2491,14.6,13.14,13.14,13.14,14.6,14.6,14.6,13.14,16.06,18.98
T2492,16.72,12.16,12.16,15.2,12.16,13.68,12.16,12.16,16.72,28.88
T2493,16.94,13.86,16.94,15.4,13.86,13.86,15.4,13.86,15.4,18.48
T2494,13.62,16.6466666666667,13.62,12.1066666666667,16.6466666666667,16.6466666666667,16.6466666666667,12.1066666666667,12.1066666666667,21.1866666666667
T2495,11.5733333333333,14.4666666666667,15.9133333333333,15.9133333333333,11.5733333333333,13.02,15.9133333333333,14.4666666666667,15.9133333333333,15.9133333333333
T2496,12.48,11.0933333333333,11.0933333333333,12.48,11.0933333333333,12.48,15.2533333333333,13.8666666666667,11.0933333333333,27.7333333333333
T2497,14.8133333333333,14.8133333333333,14.8133333333333,10.7733333333333,14.8133333333333,12.12,12.12,14.8133333333333,14.8133333333333,10.7733333333333
T2498,13,13,10.4,10.4,14.3,10.4,11.7,13,10.4,23.4
T2499,12.7333333333333,11.46,11.46,12.7333333333333,12.7333333333333,11.46,10.1866666666667,14.0066666666667,12.7333333333333,17.8266666666667
T2500,12.7666666666667,11.49,11.49,11.49,12.7666666666667,12.7666666666667,12.7666666666667,10.2133333333333,12.7666666666667,19.15
T2501,10.96,10.96,10.96,15.07,12.33,13.7,10.96,12.33,10.96,28.77
T2502,14.7666666666667,11.8133333333333,14.7666666666667,16.2433333333333,14.7666666666667,14.7666666666667,14.7666666666667,14.7666666666667,13.29,17.72
T2503,12.8,16,14.4,16,14.4,12.8,17.6,12.8,16,27.2
T2504,17.1666666666667,18.8833333333333,17.1666666666667,15.45,13.7333333333333,13.7333333333333,18.8833333333333,13.7333333333333,17.1666666666667,25.75
T2505,14.7,14.7,14.7,17.9666666666667,13.0666666666667,14.7,16.3333333333333,16.3333333333333,14.7,26.1333333333333
T2506,12,15,12,16.5,12,15,15,12,16.5,24
T2507,13.5333333333333,13.5333333333333,14.8866666666667,10.8266666666667,10.8266666666667,13.5333333333333,12.18,14.8866666666667,12.18,18.9466666666667
T2508,14.1533333333333,11.58,14.1533333333333,11.58,11.58,10.2933333333333,11.58,12.8666666666667,14.1533333333333,16.7266666666667
T2509,13.5666666666667,12.3333333333333,12.3333333333333,11.1,13.5666666666667,9.86666666666667,12.3333333333333,9.86666666666667,11.1,17.2666666666667
T2510,11.7333333333333,12.9066666666667,11.7333333333333,9.38666666666667,10.56,11.7333333333333,10.56,11.7333333333333,9.38666666666667,17.6
T2511,8.93333333333333,10.05,11.1666666666667,8.93333333333333,12.2833333333333,10.05,8.93333333333333,10.05,12.2833333333333,18.9833333333333
T2512,11.1666666666667,10.05,11.1666666666667,10.05,11.1666666666667,11.1666666666667,11.1666666666667,8.93333333333333,10.05,16.75
T2513,12.21,12.21,8.88,9.99,11.1,8.88,8.88,8.88,8.88,21.09
T2514,13.0166666666667,9.46666666666667,13.0166666666667,9.46666666666667,11.8333333333333,9.46666666666667,13.0166666666667,9.46666666666667,9.46666666666667,20.1166666666667
T2515,12.03,13.3666666666667,14.7033333333333,12.03,13.3666666666667,12.03,14.7033333333333,10.6933333333333,14.7033333333333,16.04
T2516,12.15,12.15,14.85,12.15,10.8,10.8,10.8,10.8,10.8,29.7
T2517,14.96,13.6,10.88,14.96,12.24,12.24,12.24,10.88,14.96,19.04
T2518,15.62,15.62,11.36,15.62,15.62,12.78,11.36,15.62,14.2,14.2
T2519,14.0333333333333,14.0333333333333,14.0333333333333,15.4366666666667,12.63,15.4366666666667,15.4366666666667,14.0333333333333,11.2266666666667,14.0333333333333
T2520,10.6666666666667,10.6666666666667,14.6666666666667,12,13.3333333333333,14.6666666666667,12,13.3333333333333,14.6666666666667,17.3333333333333
T2521,11.97,11.97,14.63,11.97,14.63,14.63,10.64,10.64,13.3,18.62
T2522,10.4266666666667,14.3366666666667,10.4266666666667,13.0333333333333,10.4266666666667,13.0333333333333,10.4266666666667,14.3366666666667,10.4266666666667,23.46
T2523,12.6666666666667,10.1333333333333,11.4,13.9333333333333,13.9333333333333,12.6666666666667,12.6666666666667,10.1333333333333,10.1333333333333,19
T2524,10.6933333333333,13.3666666666667,10.6933333333333,10.6933333333333,14.7033333333333,10.6933333333333,14.7033333333333,14.7033333333333,14.7033333333333,18.7133333333333
T2525,12.93,11.4933333333333,11.4933333333333,15.8033333333333,14.3666666666667,14.3666666666667,14.3666666666667,14.3666666666667,11.4933333333333,22.9866666666667
T2526,13.62,16.6466666666667,12.1066666666667,12.1066666666667,12.1066666666667,13.62,15.1333333333333,12.1066666666667,15.1333333333333,28.7533333333333
T2527,15.9333333333333,14.34,14.34,15.9333333333333,14.34,17.5266666666667,14.34,14.34,14.34,23.9
T2528,13.1733333333333,13.1733333333333,14.82,16.4666666666667,16.4666666666667,13.1733333333333,13.1733333333333,14.82,13.1733333333333,36.2266666666667
T2529,16.9766666666667,12.3466666666667,13.89,13.89,13.89,16.9766666666667,13.89,13.89,15.4333333333333,23.15
T2530,11.0133333333333,12.39,13.7666666666667,11.0133333333333,13.7666666666667,11.0133333333333,12.39,15.1433333333333,15.1433333333333,22.0266666666667
T2531,11.94,13.2666666666667,10.6133333333333,14.5933333333333,10.6133333333333,14.5933333333333,14.5933333333333,14.5933333333333,14.5933333333333,13.2666666666667
T2532,9.94666666666667,9.94666666666667,9.94666666666667,9.94666666666667,9.94666666666667,12.4333333333333,13.6766666666667,9.94666666666667,12.4333333333333,26.11
T2533,9.57333333333333,9.57333333333333,10.77,10.77,9.57333333333333,10.77,13.1633333333333,9.57333333333333,13.1633333333333,22.7366666666667
T2534,13.2,12,12,12,9.6,10.8,12,13.2,12,13.2
T2535,10.68,10.68,9.49333333333333,9.49333333333333,11.8666666666667,13.0533333333333,13.0533333333333,9.49333333333333,9.49333333333333,21.36
T2536,12.4,12.4,11.16,13.64,9.92,13.64,11.16,12.4,13.64,13.64
T2537,13.75,10,12.5,12.5,10,11.25,13.75,12.5,11.25,17.5
T2538,13.7133333333333,12.4666666666667,13.7133333333333,9.97333333333333,9.97333333333333,12.4666666666667,12.4666666666667,11.22,13.7133333333333,14.96
T2539,10.89,13.31,9.68,13.31,9.68,12.1,13.31,10.89,10.89,16.94
T2540,9.92,11.16,12.4,13.64,13.64,9.92,12.4,12.4,11.16,17.36
T2541,13.6,13.6,14.96,10.88,10.88,10.88,13.6,13.6,13.6,20.4
T2542,12.48,15.2533333333333,13.8666666666667,13.8666666666667,11.0933333333333,12.48,13.8666666666667,12.48,12.48,20.8
T2543,10.9866666666667,12.36,12.36,13.7333333333333,10.9866666666667,12.36,10.9866666666667,12.36,15.1066666666667,26.0933333333333
T2544,14.52,14.52,10.56,11.88,11.88,11.88,14.52,14.52,14.52,13.2
T2545,12.9,10.32,12.9,10.32,11.61,11.61,12.9,11.61,12.9,21.93
T2546,11.8666666666667,9.49333333333333,10.68,10.68,13.0533333333333,11.8666666666667,10.68,10.68,11.8666666666667,17.8
T2547,10.95,10.95,13.3833333333333,12.1666666666667,9.73333333333333,9.73333333333333,10.95,9.73333333333333,9.73333333333333,24.3333333333333
T2548,9.70666666666667,12.1333333333333,10.92,12.1333333333333,12.1333333333333,10.92,10.92,13.3466666666667,12.1333333333333,16.9866666666667
T2549,13.6766666666667,11.19,13.6766666666667,13.6766666666667,11.19,9.94666666666667,12.4333333333333,9.94666666666667,9.94666666666667,18.65
T2550,14.85,14.85,12.15,10.8,10.8,14.85,13.5,12.15,14.85,16.2
T2551,16.1333333333333,14.6666666666667,13.2,13.2,11.7333333333333,16.1333333333333,13.2,13.2,14.6666666666667,20.5333333333333
T2552,14.5333333333333,13.08,13.08,14.5333333333333,15.9866666666667,11.6266666666667,11.6266666666667,13.08,15.9866666666667,21.8
T2553,14.4333333333333,14.4333333333333,14.4333333333333,14.4333333333333,15.8766666666667,14.4333333333333,11.5466666666667,14.4333333333333,15.8766666666667,14.4333333333333
T2554,13.05,15.95,14.5,11.6,13.05,13.05,15.95,14.5,13.05,20.3
T2555,10.7466666666667,14.7766666666667,12.09,12.09,13.4333333333333,13.4333333333333,14.7766666666667,10.7466666666667,14.7766666666667,17.4633333333333
T2556,11.1,13.5666666666667,9.86666666666667,13.5666666666667,9.86666666666667,9.86666666666667,9.86666666666667,9.86666666666667,12.3333333333333,23.4333333333333
T2557,10.1333333333333,13.9333333333333,11.4,11.4,13.9333333333333,11.4,10.1333333333333,10.1333333333333,12.6666666666667,21.5333333333334
T2558,12.5333333333333,12.5333333333333,10.0266666666667,13.7866666666667,12.5333333333333,12.5333333333333,11.28,10.0266666666667,11.28,18.8
T2559,9.81333333333333,12.2666666666667,11.04,13.4933333333333,9.81333333333333,13.4933333333333,13.4933333333333,13.4933333333333,12.2666666666667,13.4933333333333
T2560,13.3833333333333,13.3833333333333,12.1666666666667,12.1666666666667,9.73333333333333,10.95,13.3833333333333,10.95,13.3833333333333,12.1666666666667
T2561,11.8666666666667,9.49333333333333,13.0533333333333,11.8666666666667,11.8666666666667,10.68,13.0533333333333,13.0533333333333,11.8666666666667,11.8666666666667
T2562,13.2,12,12,10.8,9.6,10.8,10.8,10.8,13.2,16.8
T2563,13.8966666666667,10.1066666666667,13.8966666666667,10.1066666666667,12.6333333333333,11.37,13.8966666666667,13.8966666666667,12.6333333333333,13.8966666666667
T2564,11.68,16.06,11.68,11.68,11.68,14.6,13.14,14.6,13.14,27.74
T2565,13.62,15.1333333333333,12.1066666666667,12.1066666666667,16.6466666666667,12.1066666666667,15.1333333333333,13.62,15.1333333333333,25.7266666666667
T2566,14.7666666666667,13.29,16.2433333333333,11.8133333333333,14.7666666666667,11.8133333333333,13.29,14.7666666666667,11.8133333333333,25.1033333333334
T2567,10.9866666666667,10.9866666666667,10.9866666666667,10.9866666666667,10.9866666666667,12.36,13.7333333333333,12.36,13.7333333333333,30.2133333333333
T2568,11.55,10.2666666666667,11.55,14.1166666666667,12.8333333333333,14.1166666666667,12.8333333333333,11.55,11.55,17.9666666666667
T2569,11.49,12.7666666666667,14.0433333333333,14.0433333333333,12.7666666666667,10.2133333333333,12.7666666666667,14.0433333333333,12.7666666666667,12.7666666666667
T2570,11.25,11.25,13.75,13.75,10,12.5,12.5,12.5,13.75,13.75
T2571,10.1066666666667,10.1066666666667,10.1066666666667,12.6333333333333,12.6333333333333,13.8966666666667,11.37,12.6333333333333,12.6333333333333,20.2133333333333
T2572,13.8966666666667,12.6333333333333,11.37,12.6333333333333,13.8966666666667,11.37,10.1066666666667,10.1066666666667,13.8966666666667,16.4233333333333
T2573,11.91,14.5566666666667,14.5566666666667,13.2333333333333,11.91,13.2333333333333,14.5566666666667,11.91,13.2333333333333,13.2333333333333
T2574,15.3633333333333,15.3633333333333,15.3633333333333,12.57,12.57,13.9666666666667,15.3633333333333,15.3633333333333,11.1733333333333,12.57
T2575,16.28,11.84,11.84,11.84,13.32,14.8,13.32,11.84,11.84,31.08
T2576,13.35,14.8333333333333,14.8333333333333,11.8666666666667,13.35,13.35,16.3166666666667,11.8666666666667,11.8666666666667,26.7
T2577,12.93,14.3666666666667,11.4933333333333,11.4933333333333,14.3666666666667,11.4933333333333,12.93,11.4933333333333,15.8033333333333,27.2966666666667
T2578,11.3866666666667,12.81,11.3866666666667,11.3866666666667,14.2333333333333,14.2333333333333,11.3866666666667,15.6566666666667,14.2333333333333,25.62
T2579,12.18,14.8866666666667,14.8866666666667,14.8866666666667,13.5333333333333,10.8266666666667,13.5333333333333,12.18,12.18,16.24
T2580,10.2133333333333,10.2133333333333,14.0433333333333,10.2133333333333,14.0433333333333,11.49,12.7666666666667,11.49,10.2133333333333,22.98
T2581,11.61,14.19,10.32,11.61,10.32,14.19,10.32,10.32,10.32,25.8
T2582,12.4666666666667,13.7133333333333,11.22,12.4666666666667,9.97333333333333,9.97333333333333,11.22,13.7133333333333,13.7133333333333,16.2066666666667
T2583,12.5,13.75,10,10,12.5,11.25,10,12.5,10,22.5
T2584,11.1,12.3333333333333,9.86666666666667,12.3333333333333,13.5666666666667,9.86666666666667,12.3333333333333,9.86666666666667,12.3333333333333,19.7333333333333
T2585,10.08,11.34,13.86,10.08,10.08,11.34,12.6,10.08,11.34,25.2
T2586,10.5333333333333,14.4833333333333,11.85,14.4833333333333,14.4833333333333,10.5333333333333,13.1666666666667,14.4833333333333,14.4833333333333,13.1666666666667
T2587,13.4,10.72,13.4,10.72,12.06,14.74,12.06,13.4,10.72,22.78
T2588,10.9333333333333,15.0333333333333,15.0333333333333,15.0333333333333,15.0333333333333,12.3,10.9333333333333,13.6666666666667,12.3,16.4
T2589,12.48,15.2533333333333,11.0933333333333,13.8666666666667,13.8666666666667,11.0933333333333,11.0933333333333,13.8666666666667,13.8666666666667,22.1866666666667
T2590,12.87,11.44,12.87,12.87,15.73,15.73,14.3,15.73,14.3,17.16
T2591,12.69,14.1,15.51,14.1,15.51,14.1,12.69,14.1,11.28,16.92
T2592,10.5333333333333,14.4833333333333,14.4833333333333,10.5333333333333,10.5333333333333,10.5333333333333,11.85,10.5333333333333,14.4833333333333,23.7
T2593,14.3,10.4,13,10.4,11.7,10.4,13,14.3,13,19.5
T2594,11.34,10.08,13.86,10.08,13.86,13.86,13.86,12.6,12.6,13.86
T2595,11.55,12.8333333333333,12.8333333333333,10.2666666666667,10.2666666666667,12.8333333333333,12.8333333333333,12.8333333333333,12.8333333333333,19.25
T2596,10.4266666666667,14.3366666666667,11.73,10.4266666666667,11.73,13.0333333333333,13.0333333333333,13.0333333333333,11.73,20.8533333333333
T2597,14.6666666666667,12,10.6666666666667,14.6666666666667,12,13.3333333333333,14.6666666666667,10.6666666666667,14.6666666666667,16
T2598,14.3333333333333,11.4666666666667,14.3333333333333,12.9,12.9,11.4666666666667,12.9,14.3333333333333,12.9,25.8
T2599,15.4333333333333,15.4333333333333,13.89,15.4333333333333,13.89,15.4333333333333,13.89,15.4333333333333,12.3466666666667,23.15
T2600,14.04,12.48,15.6,15.6,12.48,14.04,17.16,12.48,15.6,26.52
T2601,16.72,15.2,12.16,12.16,16.72,13.68,12.16,16.72,16.72,19.76
T2602,12.69,15.51,12.69,15.51,11.28,12.69,15.51,14.1,15.51,15.51
T2603,13.5,13.5,14.85,13.5,12.15,13.5,12.15,10.8,12.15,18.9
T2604,13.8233333333333,13.8233333333333,13.8233333333333,13.8233333333333,12.5666666666667,11.31,13.8233333333333,12.5666666666667,13.8233333333333,6.28333333333334
T2605,12.2,10.98,12.2,13.42,12.2,9.76,10.98,10.98,12.2,17.08
T2606,10.8,12,12,12,12,12,10.8,13.2,10.8,14.4
T2607,11.01,9.78666666666667,9.78666666666667,11.01,11.01,13.4566666666667,9.78666666666667,9.78666666666667,13.4566666666667,23.2433333333334
T2608,10.83,9.62666666666667,13.2366666666667,9.62666666666667,12.0333333333333,13.2366666666667,12.0333333333333,13.2366666666667,12.0333333333333,14.44
T2609,12.5,10,10,13.75,11.25,12.5,10,13.75,11.25,20
T2610,12.5666666666667,13.8233333333333,13.8233333333333,10.0533333333333,13.8233333333333,12.5666666666667,10.0533333333333,10.0533333333333,11.31,17.5933333333333
T2611,12.8,10.24,10.24,10.24,12.8,14.08,11.52,10.24,10.24,25.6
T2612,12.2,9.76,13.42,12.2,13.42,12.2,10.98,12.2,9.76,15.86
T2613,9.73333333333333,13.3833333333333,10.95,9.73333333333333,9.73333333333333,9.73333333333333,10.95,10.95,13.3833333333333,23.1166666666667
T2614,12.03,14.7033333333333,12.03,14.7033333333333,10.6933333333333,13.3666666666667,13.3666666666667,12.03,10.6933333333333,20.05
T2615,10.64,13.3,14.63,13.3,10.64,14.63,10.64,13.3,13.3,18.62
T2616,12.6333333333333,12.6333333333333,11.37,10.1066666666667,10.1066666666667,10.1066666666667,10.1066666666667,11.37,10.1066666666667,27.7933333333333
T2617,12.65,12.65,9.2,11.5,12.65,9.2,10.35,10.35,12.65,13.8
T2618,10.83,10.83,9.62666666666667,10.83,9.62666666666667,13.2366666666667,13.2366666666667,12.0333333333333,12.0333333333333,18.05
T2619,10.2133333333333,11.49,14.0433333333333,10.2133333333333,12.7666666666667,12.7666666666667,10.2133333333333,11.49,11.49,22.98
T2620,11.61,12.9,12.9,12.9,10.32,10.32,12.9,12.9,11.61,20.64
T2621,14.4466666666667,11.82,10.5066666666667,10.5066666666667,14.4466666666667,13.1333333333333,10.5066666666667,13.1333333333333,11.82,21.0133333333333
T2622,11.04,11.04,15.18,12.42,11.04,15.18,11.04,13.8,11.04,26.22
T2623,15.95,15.95,13.05,15.95,14.5,11.6,15.95,14.5,15.95,11.6
T2624,11.76,16.17,13.23,11.76,14.7,16.17,14.7,11.76,14.7,22.05
T2625,11.0666666666667,13.8333333333333,11.0666666666667,15.2166666666667,12.45,13.8333333333333,12.45,13.8333333333333,15.2166666666667,19.3666666666667
T2626,14.3,10.4,14.3,10.4,13,10.4,14.3,11.7,10.4,20.8
T2627,13.8966666666667,12.6333333333333,13.8966666666667,13.8966666666667,12.6333333333333,10.1066666666667,13.8966666666667,11.37,10.1066666666667,13.8966666666667
T2628,12.2333333333333,12.2333333333333,13.4566666666667,12.2333333333333,9.78666666666667,13.4566666666667,9.78666666666667,13.4566666666667,13.4566666666667,12.2333333333333
T2629,10.65,9.46666666666667,10.65,13.0166666666667,11.8333333333333,9.46666666666667,13.0166666666667,11.8333333333333,13.0166666666667,15.3833333333333
T2630,10.11,8.98666666666667,12.3566666666667,8.98666666666667,8.98666666666667,8.98666666666667,8.98666666666667,10.11,12.3566666666667,22.4666666666667
T2631,8.88,9.99,9.99,8.88,12.21,12.21,12.21,8.88,11.1,16.65
T2632,8.94,7.94666666666667,9.93333333333333,10.9266666666667,7.94666666666667,9.93333333333333,10.9266666666667,8.94,9.93333333333333,13.9066666666667
T2633,10.7333333333333,10.7333333333333,8.58666666666667,8.58666666666667,9.66,8.58666666666667,9.66,10.7333333333333,11.8066666666667,18.2466666666667
T2634,9.57,8.50666666666667,11.6966666666667,8.50666666666667,10.6333333333333,11.6966666666667,9.57,8.50666666666667,8.50666666666667,19.14
T2635,8.64,8.64,8.64,11.88,8.64,8.64,9.72,10.8,10.8,21.6
T2636,12.54,12.54,10.26,12.54,11.4,10.26,9.12,12.54,9.12,13.68
T2637,10.89,10.89,12.1,10.89,13.31,10.89,13.31,10.89,9.68,18.15
T2638,9.97333333333333,11.22,13.7133333333333,9.97333333333333,11.22,9.97333333333333,12.4666666666667,13.7133333333333,12.4666666666667,19.9466666666667
T2639,9.2,11.5,12.65,9.2,10.35,10.35,10.35,12.65,10.35,18.4
T2640,10.7333333333333,11.8066666666667,8.58666666666667,10.7333333333333,8.58666666666667,8.58666666666667,10.7333333333333,11.8066666666667,8.58666666666667,17.1733333333333
T2641,9.3,8.26666666666667,11.3666666666667,9.3,11.3666666666667,8.26666666666667,8.26666666666667,10.3333333333333,9.3,17.5666666666667
T2642,8.18666666666667,9.21,8.18666666666667,11.2566666666667,11.2566666666667,8.18666666666667,10.2333333333333,10.2333333333333,10.2333333333333,15.35
T2643,9.48,9.48,11.5866666666667,11.5866666666667,11.5866666666667,10.5333333333333,9.48,9.48,8.42666666666667,13.6933333333333
T2644,10.11,11.2333333333333,12.3566666666667,12.3566666666667,10.11,11.2333333333333,10.11,10.11,12.3566666666667,12.3566666666667
T2645,13.42,10.98,13.42,12.2,9.76,13.42,10.98,12.2,9.76,15.86
T2646,11.73,14.3366666666667,14.3366666666667,11.73,11.73,13.0333333333333,11.73,11.73,14.3366666666667,15.64
T2647,14.6666666666667,13.3333333333333,10.6666666666667,10.6666666666667,10.6666666666667,10.6666666666667,12,13.3333333333333,14.6666666666667,22.6666666666667
T2648,12.36,13.7333333333333,15.1066666666667,12.36,15.1066666666667,15.1066666666667,10.9866666666667,12.36,12.36,17.8533333333333
T2649,14.85,10.8,12.15,14.85,13.5,10.8,12.15,12.15,13.5,20.25
T2650,14.0433333333333,11.49,14.0433333333333,14.0433333333333,11.49,14.0433333333333,12.7666666666667,11.49,14.0433333333333,10.2133333333333
T2651,9.92,11.16,13.64,13.64,13.64,9.92,13.64,11.16,9.92,17.36
T2652,12.5766666666667,12.5766666666667,10.29,12.5766666666667,9.14666666666667,9.14666666666667,12.5766666666667,11.4333333333333,9.14666666666667,14.8633333333333
T2653,9.33333333333333,12.8333333333333,9.33333333333333,11.6666666666667,10.5,12.8333333333333,10.5,12.8333333333333,12.8333333333333,14
T2654,9.96,9.96,9.96,9.96,8.85333333333333,12.1733333333333,8.85333333333333,9.96,12.1733333333333,18.8133333333333
T2655,11.6966666666667,8.50666666666667,9.57,10.6333333333333,8.50666666666667,10.6333333333333,9.57,8.50666666666667,11.6966666666667,17.0133333333333
T2656,8.29333333333333,10.3666666666667,8.29333333333333,11.4033333333333,8.29333333333333,11.4033333333333,10.3666666666667,9.33,8.29333333333333,17.6233333333333
T2657,8.8,8.8,11,8.8,12.1,8.8,12.1,12.1,8.8,18.7
T2658,8.50666666666667,11.6966666666667,11.6966666666667,9.57,9.57,10.6333333333333,8.50666666666667,10.6333333333333,11.6966666666667,13.8233333333333
T2659,9.72,11.88,11.88,8.64,9.72,9.72,11.88,11.88,8.64,14.04
T2660,11.88,8.64,8.64,10.8,9.72,11.88,8.64,11.88,11.88,14.04
T2661,13.0533333333333,10.68,9.49333333333333,13.0533333333333,13.0533333333333,10.68,9.49333333333333,13.0533333333333,9.49333333333333,16.6133333333333
T2662,14.0433333333333,14.0433333333333,14.0433333333333,10.2133333333333,14.0433333333333,14.0433333333333,10.2133333333333,11.49,12.7666666666667,12.7666666666667
T2663,10.1866666666667,14.0066666666667,14.0066666666667,10.1866666666667,10.1866666666667,11.46,11.46,14.0066666666667,10.1866666666667,21.6466666666667
T2664,9.09333333333333,9.09333333333333,10.23,11.3666666666667,11.3666666666667,10.23,11.3666666666667,11.3666666666667,9.09333333333333,20.46
T2665,10.7,11.77,9.63,8.56,9.63,9.63,11.77,10.7,9.63,14.98
T2666,10.2,8.16,8.16,10.2,9.18,8.16,10.2,10.2,11.22,16.32
T2667,10.5333333333333,9.48,10.5333333333333,9.48,10.5333333333333,10.5333333333333,8.42666666666667,9.48,8.42666666666667,17.9066666666667
