,K01,K02,K03,K04,K05,K06,K07,K08,K09,K10
T1751,18.2666666666667,18.2666666666667,18.2666666666667,18.2666666666667,18.2666666666667,18.2666666666667,18.2666666666667,18.2666666666667,18.2666666666667,18.2666666666667
T1752,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8
T1753,16.1333333333333,16.1333333333333,16.1333333333333,16.1333333333333,16.1333333333333,16.1333333333333,16.1333333333333,16.1333333333333,16.1333333333333,16.1333333333333
T1754,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9
T1755,16.1333333333333,16.1333333333333,16.1333333333333,16.1333333333333,16.1333333333333,16.1333333333333,16.1333333333333,16.1333333333333,16.1333333333333,16.1333333333333
T1756,17.1333333333333,17.1333333333333,17.1333333333333,17.1333333333333,17.1333333333333,17.1333333333333,17.1333333333333,17.1333333333333,17.1333333333333,17.1333333333334
T1757,17.8666666666667,17.8666666666667,17.8666666666667,17.8666666666667,17.8666666666667,17.8666666666667,17.8666666666667,17.8666666666667,17.8666666666667,17.8666666666667
T1758,18.7666666666667,18.7666666666667,18.7666666666667,18.7666666666667,18.7666666666667,18.7666666666667,18.7666666666667,18.7666666666667,18.7666666666667,18.7666666666667
T1759,19.7333333333333,19.7333333333333,19.7333333333333,19.7333333333333,19.7333333333333,19.7333333333333,19.7333333333333,19.7333333333333,19.7333333333333,19.7333333333334
T1760,20.7333333333333,20.7333333333333,20.7333333333333,20.7333333333333,20.7333333333333,20.7333333333333,20.7333333333333,20.7333333333333,20.7333333333333,20.7333333333334
T1761,20.4333333333333,20.4333333333333,20.4333333333333,20.4333333333333,20.4333333333333,20.4333333333333,20.4333333333333,20.4333333333333,20.4333333333333,20.4333333333334
T1762,21.1333333333333,21.1333333333333,21.1333333333333,21.1333333333333,21.1333333333333,21.1333333333333,21.1333333333333,21.1333333333333,21.1333333333333,21.1333333333334
T1763,20.3666666666667,20.3666666666667,20.3666666666667,20.3666666666667,20.3666666666667,20.3666666666667,20.3666666666667,20.3666666666667,20.3666666666667,20.3666666666667
T1764,18.6333333333333,18.6333333333333,18.6333333333333,18.6333333333333,18.6333333333333,18.6333333333333,18.6333333333333,18.6333333333333,18.6333333333333,18.6333333333334
T1765,18.5666666666667,18.5666666666667,18.5666666666667,18.5666666666667,18.5666666666667,18.5666666666667,18.5666666666667,18.5666666666667,18.5666666666667,18.5666666666667
T1766,18.7333333333333,18.7333333333333,18.7333333333333,18.7333333333333,18.7333333333333,18.7333333333333,18.7333333333333,18.7333333333333,18.7333333333333,18.7333333333334
T1767,19,19,19,19,19,19,19,19,19,19
T1768,19.4333333333333,19.4333333333333,19.4333333333333,19.4333333333333,19.4333333333333,19.4333333333333,19.4333333333333,19.4333333333333,19.4333333333333,19.4333333333334
T1769,19.4333333333333,19.4333333333333,19.4333333333333,19.4333333333333,19.4333333333333,19.4333333333333,19.4333333333333,19.4333333333333,19.4333333333333,19.4333333333334
T1770,19.4333333333333,19.4333333333333,19.4333333333333,19.4333333333333,19.4333333333333,19.4333333333333,19.4333333333333,19.4333333333333,19.4333333333333,19.4333333333334
T1771,19.5333333333333,19.5333333333333,19.5333333333333,19.5333333333333,19.5333333333333,19.5333333333333,19.5333333333333,19.5333333333333,19.5333333333333,19.5333333333334
T1772,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1
T1773,19.8666666666667,19.8666666666667,19.8666666666667,19.8666666666667,19.8666666666667,19.8666666666667,19.8666666666667,19.8666666666667,19.8666666666667,19.8666666666667
T1774,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3
T1775,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2
T1776,16,16,16,16,16,16,16,16,16,16
T1777,15.6333333333333,15.6333333333333,15.6333333333333,15.6333333333333,15.6333333333333,15.6333333333333,15.6333333333333,15.6333333333333,15.6333333333333,15.6333333333333
T1778,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5
T1779,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6
T1780,16.2333333333333,16.2333333333333,16.2333333333333,16.2333333333333,16.2333333333333,16.2333333333333,16.2333333333333,16.2333333333333,16.2333333333333,16.2333333333333
T1781,17,17,17,17,17,17,17,17,17,17
T1782,18.2666666666667,18.2666666666667,18.2666666666667,18.2666666666667,18.2666666666667,18.2666666666667,18.2666666666667,18.2666666666667,18.2666666666667,18.2666666666667
T1783,19.4666666666667,19.4666666666667,19.4666666666667,19.4666666666667,19.4666666666667,19.4666666666667,19.4666666666667,19.4666666666667,19.4666666666667,19.4666666666667
T1784,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8
T1785,20.6666666666667,20.6666666666667,20.6666666666667,20.6666666666667,20.6666666666667,20.6666666666667,20.6666666666667,20.6666666666667,20.6666666666667,20.6666666666667
T1786,19.5666666666667,19.5666666666667,19.5666666666667,19.5666666666667,19.5666666666667,19.5666666666667,19.5666666666667,19.5666666666667,19.5666666666667,19.5666666666667
T1787,18.6666666666667,18.6666666666667,18.6666666666667,18.6666666666667,18.6666666666667,18.6666666666667,18.6666666666667,18.6666666666667,18.6666666666667,18.6666666666667
T1788,17.9333333333333,17.9333333333333,17.9333333333333,17.9333333333333,17.9333333333333,17.9333333333333,17.9333333333333,17.9333333333333,17.9333333333333,17.9333333333334
T1789,16.9333333333333,16.9333333333333,16.9333333333333,16.9333333333333,16.9333333333333,16.9333333333333,16.9333333333333,16.9333333333333,16.9333333333333,16.9333333333333
T1790,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7
T1791,18.3666666666667,18.3666666666667,18.3666666666667,18.3666666666667,18.3666666666667,18.3666666666667,18.3666666666667,18.3666666666667,18.3666666666667,18.3666666666667
T1792,19.0666666666667,19.0666666666667,19.0666666666667,19.0666666666667,19.0666666666667,19.0666666666667,19.0666666666667,19.0666666666667,19.0666666666667,19.0666666666667
T1793,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9
T1794,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3
T1795,19.0666666666667,19.0666666666667,19.0666666666667,19.0666666666667,19.0666666666667,19.0666666666667,19.0666666666667,19.0666666666667,19.0666666666667,19.0666666666667
T1796,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9
T1797,19.6666666666667,19.6666666666667,19.6666666666667,19.6666666666667,19.6666666666667,19.6666666666667,19.6666666666667,19.6666666666667,19.6666666666667,19.6666666666667
T1798,18.5666666666667,18.5666666666667,18.5666666666667,18.5666666666667,18.5666666666667,18.5666666666667,18.5666666666667,18.5666666666667,18.5666666666667,18.5666666666667
T1799,17.3666666666667,17.3666666666667,17.3666666666667,17.3666666666667,17.3666666666667,17.3666666666667,17.3666666666667,17.3666666666667,17.3666666666667,17.3666666666667
T1800,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
T1801,15.1666666666667,15.1666666666667,15.1666666666667,15.1666666666667,15.1666666666667,15.1666666666667,15.1666666666667,15.1666666666667,15.1666666666667,15.1666666666667
T1802,14.9666666666667,14.9666666666667,14.9666666666667,14.9666666666667,14.9666666666667,14.9666666666667,14.9666666666667,14.9666666666667,14.9666666666667,14.9666666666667
T1803,15.3333333333333,15.3333333333333,15.3333333333333,15.3333333333333,15.3333333333333,15.3333333333333,15.3333333333333,15.3333333333333,15.3333333333333,15.3333333333333
T1804,16.2666666666667,16.2666666666667,16.2666666666667,16.2666666666667,16.2666666666667,16.2666666666667,16.2666666666667,16.2666666666667,16.2666666666667,16.2666666666667
T1805,17.3666666666667,17.3666666666667,17.3666666666667,17.3666666666667,17.3666666666667,17.3666666666667,17.3666666666667,17.3666666666667,17.3666666666667,17.3666666666667
T1806,19.0666666666667,19.0666666666667,19.0666666666667,19.0666666666667,19.0666666666667,19.0666666666667,19.0666666666667,19.0666666666667,19.0666666666667,19.0666666666667
T1807,21.0666666666667,21.0666666666667,21.0666666666667,21.0666666666667,21.0666666666667,21.0666666666667,21.0666666666667,21.0666666666667,21.0666666666667,21.0666666666667
T1808,21.2333333333333,21.2333333333333,21.2333333333333,21.2333333333333,21.2333333333333,21.2333333333333,21.2333333333333,21.2333333333333,21.2333333333333,21.2333333333334
T1809,20.9666666666667,20.9666666666667,20.9666666666667,20.9666666666667,20.9666666666667,20.9666666666667,20.9666666666667,20.9666666666667,20.9666666666667,20.9666666666667
T1810,18.7666666666667,18.7666666666667,18.7666666666667,18.7666666666667,18.7666666666667,18.7666666666667,18.7666666666667,18.7666666666667,18.7666666666667,18.7666666666667
T1811,17.3333333333333,17.3333333333333,17.3333333333333,17.3333333333333,17.3333333333333,17.3333333333333,17.3333333333333,17.3333333333333,17.3333333333333,17.3333333333333
T1812,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7
T1813,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667
T1814,16.3666666666667,16.3666666666667,16.3666666666667,16.3666666666667,16.3666666666667,16.3666666666667,16.3666666666667,16.3666666666667,16.3666666666667,16.3666666666667
T1815,16.5333333333333,16.5333333333333,16.5333333333333,16.5333333333333,16.5333333333333,16.5333333333333,16.5333333333333,16.5333333333333,16.5333333333333,16.5333333333333
T1816,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6
T1817,16.3333333333333,16.3333333333333,16.3333333333333,16.3333333333333,16.3333333333333,16.3333333333333,16.3333333333333,16.3333333333333,16.3333333333333,16.3333333333333
T1818,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5
T1819,18,18,18,18,18,18,18,18,18,18
T1820,19.1666666666667,19.1666666666667,19.1666666666667,19.1666666666667,19.1666666666667,19.1666666666667,19.1666666666667,19.1666666666667,19.1666666666667,19.1666666666667
T1821,19.5666666666667,19.5666666666667,19.5666666666667,19.5666666666667,19.5666666666667,19.5666666666667,19.5666666666667,19.5666666666667,19.5666666666667,19.5666666666667
T1822,18.1333333333333,18.1333333333333,18.1333333333333,18.1333333333333,18.1333333333333,18.1333333333333,18.1333333333333,18.1333333333333,18.1333333333333,18.1333333333334
T1823,16.9666666666667,16.9666666666667,16.9666666666667,16.9666666666667,16.9666666666667,16.9666666666667,16.9666666666667,16.9666666666667,16.9666666666667,16.9666666666667
T1824,15.5666666666667,15.5666666666667,15.5666666666667,15.5666666666667,15.5666666666667,15.5666666666667,15.5666666666667,15.5666666666667,15.5666666666667,15.5666666666667
T1825,15.6333333333333,15.6333333333333,15.6333333333333,15.6333333333333,15.6333333333333,15.6333333333333,15.6333333333333,15.6333333333333,15.6333333333333,15.6333333333333
T1826,14.9666666666667,14.9666666666667,14.9666666666667,14.9666666666667,14.9666666666667,14.9666666666667,14.9666666666667,14.9666666666667,14.9666666666667,14.9666666666667
T1827,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
T1828,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2
T1829,17.8666666666667,17.8666666666667,17.8666666666667,17.8666666666667,17.8666666666667,17.8666666666667,17.8666666666667,17.8666666666667,17.8666666666667,17.8666666666667
T1830,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2
T1831,20.5666666666667,20.5666666666667,20.5666666666667,20.5666666666667,20.5666666666667,20.5666666666667,20.5666666666667,20.5666666666667,20.5666666666667,20.5666666666667
T1832,20.8666666666667,20.8666666666667,20.8666666666667,20.8666666666667,20.8666666666667,20.8666666666667,20.8666666666667,20.8666666666667,20.8666666666667,20.8666666666667
T1833,19.6333333333333,19.6333333333333,19.6333333333333,19.6333333333333,19.6333333333333,19.6333333333333,19.6333333333333,19.6333333333333,19.6333333333333,19.6333333333334
T1834,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3
T1835,16.2833333333333,16.2833333333333,16.2833333333333,16.2833333333333,16.2833333333333,16.2833333333333,16.2833333333333,16.2833333333333,16.2833333333333,16.2833333333333
T1836,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1
T1837,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8
T1838,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62
T1839,15.1933333333333,15.1933333333333,15.1933333333333,15.1933333333333,15.1933333333333,15.1933333333333,15.1933333333333,15.1933333333333,15.1933333333333,15.1933333333333
T1840,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95
T1841,15.8333333333333,15.8333333333333,15.8333333333333,15.8333333333333,15.8333333333333,15.8333333333333,15.8333333333333,15.8333333333333,15.8333333333333,15.8333333333333
T1842,16.9333333333333,16.9333333333333,16.9333333333333,16.9333333333333,16.9333333333333,16.9333333333333,16.9333333333333,16.9333333333333,16.9333333333333,16.9333333333333
T1843,18.0333333333333,18.0333333333333,18.0333333333333,18.0333333333333,18.0333333333333,18.0333333333333,18.0333333333333,18.0333333333333,18.0333333333333,18.0333333333333
T1844,18.7666666666667,18.7666666666667,18.7666666666667,18.7666666666667,18.7666666666667,18.7666666666667,18.7666666666667,18.7666666666667,18.7666666666667,18.7666666666667
T1845,18.1333333333333,18.1333333333333,18.1333333333333,18.1333333333333,18.1333333333333,18.1333333333333,18.1333333333333,18.1333333333333,18.1333333333333,18.1333333333334
T1846,17,17,17,17,17,17,17,17,17,17
T1847,16.1666666666667,16.1666666666667,16.1666666666667,16.1666666666667,16.1666666666667,16.1666666666667,16.1666666666667,16.1666666666667,16.1666666666667,16.1666666666667
T1848,14.9666666666667,14.9666666666667,14.9666666666667,14.9666666666667,14.9666666666667,14.9666666666667,14.9666666666667,14.9666666666667,14.9666666666667,14.9666666666667
T1849,14.4666666666667,14.4666666666667,14.4666666666667,14.4666666666667,14.4666666666667,14.4666666666667,14.4666666666667,14.4666666666667,14.4666666666667,14.4666666666667
T1850,14.5333333333333,14.5333333333333,14.5333333333333,14.5333333333333,14.5333333333333,14.5333333333333,14.5333333333333,14.5333333333333,14.5333333333333,14.5333333333333
T1851,14.3333333333333,14.3333333333333,14.3333333333333,14.3333333333333,14.3333333333333,14.3333333333333,14.3333333333333,14.3333333333333,14.3333333333333,14.3333333333333
T1852,14.6333333333333,14.6333333333333,14.6333333333333,14.6333333333333,14.6333333333333,14.6333333333333,14.6333333333333,14.6333333333333,14.6333333333333,14.6333333333333
T1853,16.0666666666667,16.0666666666667,16.0666666666667,16.0666666666667,16.0666666666667,16.0666666666667,16.0666666666667,16.0666666666667,16.0666666666667,16.0666666666667
T1854,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
T1855,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5
T1856,20.6333333333333,20.6333333333333,20.6333333333333,20.6333333333333,20.6333333333333,20.6333333333333,20.6333333333333,20.6333333333333,20.6333333333333,20.6333333333334
T1857,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4
T1858,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9
T1859,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1
T1860,16.9333333333333,16.9333333333333,16.9333333333333,16.9333333333333,16.9333333333333,16.9333333333333,16.9333333333333,16.9333333333333,16.9333333333333,16.9333333333333
T1861,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8
T1862,16.4666666666667,16.4666666666667,16.4666666666667,16.4666666666667,16.4666666666667,16.4666666666667,16.4666666666667,16.4666666666667,16.4666666666667,16.4666666666667
T1863,16.4666666666667,16.4666666666667,16.4666666666667,16.4666666666667,16.4666666666667,16.4666666666667,16.4666666666667,16.4666666666667,16.4666666666667,16.4666666666667
T1864,16.0666666666667,16.0666666666667,16.0666666666667,16.0666666666667,16.0666666666667,16.0666666666667,16.0666666666667,16.0666666666667,16.0666666666667,16.0666666666667
T1865,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3
T1866,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5
T1867,16.8333333333333,16.8333333333333,16.8333333333333,16.8333333333333,16.8333333333333,16.8333333333333,16.8333333333333,16.8333333333333,16.8333333333333,16.8333333333333
T1868,18.8333333333333,18.8333333333333,18.8333333333333,18.8333333333333,18.8333333333333,18.8333333333333,18.8333333333333,18.8333333333333,18.8333333333333,18.8333333333333
T1869,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5
T1870,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9
T1871,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1
T1872,16,16,16,16,16,16,16,16,16,16
T1873,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
T1874,14.9,14.9,14.9,14.9,14.9,14.9,14.9,14.9,14.9,14.9
T1875,15.1666666666667,15.1666666666667,15.1666666666667,15.1666666666667,15.1666666666667,15.1666666666667,15.1666666666667,15.1666666666667,15.1666666666667,15.1666666666667
T1876,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5
T1877,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6
T1878,19.0666666666667,19.0666666666667,19.0666666666667,19.0666666666667,19.0666666666667,19.0666666666667,19.0666666666667,19.0666666666667,19.0666666666667,19.0666666666667
T1879,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8
T1880,19.8666666666667,19.8666666666667,19.8666666666667,19.8666666666667,19.8666666666667,19.8666666666667,19.8666666666667,19.8666666666667,19.8666666666667,19.8666666666667
T1881,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5
T1882,17.4666666666667,17.4666666666667,17.4666666666667,17.4666666666667,17.4666666666667,17.4666666666667,17.4666666666667,17.4666666666667,17.4666666666667,17.4666666666667
T1883,15.6333333333333,15.6333333333333,15.6333333333333,15.6333333333333,15.6333333333333,15.6333333333333,15.6333333333333,15.6333333333333,15.6333333333333,15.6333333333333
T1884,16.7666666666667,16.7666666666667,16.7666666666667,16.7666666666667,16.7666666666667,16.7666666666667,16.7666666666667,16.7666666666667,16.7666666666667,16.7666666666667
T1885,16,16,16,16,16,16,16,16,16,16
T1886,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
T1887,15.3333333333333,15.3333333333333,15.3333333333333,15.3333333333333,15.3333333333333,15.3333333333333,15.3333333333333,15.3333333333333,15.3333333333333,15.3333333333333
T1888,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5
T1889,15.3666666666667,15.3666666666667,15.3666666666667,15.3666666666667,15.3666666666667,15.3666666666667,15.3666666666667,15.3666666666667,15.3666666666667,15.3666666666667
T1890,15.8333333333333,15.8333333333333,15.8333333333333,15.8333333333333,15.8333333333333,15.8333333333333,15.8333333333333,15.8333333333333,15.8333333333333,15.8333333333333
T1891,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8
T1892,17.4333333333333,17.4333333333333,17.4333333333333,17.4333333333333,17.4333333333333,17.4333333333333,17.4333333333333,17.4333333333333,17.4333333333333,17.4333333333334
T1893,16.2333333333333,16.2333333333333,16.2333333333333,16.2333333333333,16.2333333333333,16.2333333333333,16.2333333333333,16.2333333333333,16.2333333333333,16.2333333333333
T1894,15.8666666666667,15.8666666666667,15.8666666666667,15.8666666666667,15.8666666666667,15.8666666666667,15.8666666666667,15.8666666666667,15.8666666666667,15.8666666666667
T1895,15.2333333333333,15.2333333333333,15.2333333333333,15.2333333333333,15.2333333333333,15.2333333333333,15.2333333333333,15.2333333333333,15.2333333333333,15.2333333333333
T1896,14.7333333333333,14.7333333333333,14.7333333333333,14.7333333333333,14.7333333333333,14.7333333333333,14.7333333333333,14.7333333333333,14.7333333333333,14.7333333333333
T1897,14.6333333333333,14.6333333333333,14.6333333333333,14.6333333333333,14.6333333333333,14.6333333333333,14.6333333333333,14.6333333333333,14.6333333333333,14.6333333333333
T1898,14,14,14,14,14,14,14,14,14,14
T1899,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9
T1900,14.3333333333333,14.3333333333333,14.3333333333333,14.3333333333333,14.3333333333333,14.3333333333333,14.3333333333333,14.3333333333333,14.3333333333333,14.3333333333333
T1901,14.7666666666667,14.7666666666667,14.7666666666667,14.7666666666667,14.7666666666667,14.7666666666667,14.7666666666667,14.7666666666667,14.7666666666667,14.7666666666667
T1902,16.2666666666667,16.2666666666667,16.2666666666667,16.2666666666667,16.2666666666667,16.2666666666667,16.2666666666667,16.2666666666667,16.2666666666667,16.2666666666667
T1903,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7
T1904,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9
T1905,18.4333333333333,18.4333333333333,18.4333333333333,18.4333333333333,18.4333333333333,18.4333333333333,18.4333333333333,18.4333333333333,18.4333333333333,18.4333333333334
T1906,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
T1907,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1
T1908,17.2333333333333,17.2333333333333,17.2333333333333,17.2333333333333,17.2333333333333,17.2333333333333,17.2333333333333,17.2333333333333,17.2333333333333,17.2333333333333
T1909,17.0666666666667,17.0666666666667,17.0666666666667,17.0666666666667,17.0666666666667,17.0666666666667,17.0666666666667,17.0666666666667,17.0666666666667,17.0666666666667
T1910,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3
T1911,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
T1912,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6
T1913,18.4333333333333,18.4333333333333,18.4333333333333,18.4333333333333,18.4333333333333,18.4333333333333,18.4333333333333,18.4333333333333,18.4333333333333,18.4333333333334
T1914,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.2
T1915,18.5666666666667,18.5666666666667,18.5666666666667,18.5666666666667,18.5666666666667,18.5666666666667,18.5666666666667,18.5666666666667,18.5666666666667,18.5666666666667
T1916,19.5666666666667,19.5666666666667,19.5666666666667,19.5666666666667,19.5666666666667,19.5666666666667,19.5666666666667,19.5666666666667,19.5666666666667,19.5666666666667
T1917,19.3333333333333,19.3333333333333,19.3333333333333,19.3333333333333,19.3333333333333,19.3333333333333,19.3333333333333,19.3333333333333,19.3333333333333,19.3333333333333
T1918,17.8333333333333,17.8333333333333,17.8333333333333,17.8333333333333,17.8333333333333,17.8333333333333,17.8333333333333,17.8333333333333,17.8333333333333,17.8333333333333
T1919,16.8333333333333,16.8333333333333,16.8333333333333,16.8333333333333,16.8333333333333,16.8333333333333,16.8333333333333,16.8333333333333,16.8333333333333,16.8333333333333
T1920,16.0666666666667,16.0666666666667,16.0666666666667,16.0666666666667,16.0666666666667,16.0666666666667,16.0666666666667,16.0666666666667,16.0666666666667,16.0666666666667
T1921,16.0333333333333,16.0333333333333,16.0333333333333,16.0333333333333,16.0333333333333,16.0333333333333,16.0333333333333,16.0333333333333,16.0333333333333,16.0333333333333
T1922,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9
T1923,16.0333333333333,16.0333333333333,16.0333333333333,16.0333333333333,16.0333333333333,16.0333333333333,16.0333333333333,16.0333333333333,16.0333333333333,16.0333333333333
T1924,16.8666666666667,16.8666666666667,16.8666666666667,16.8666666666667,16.8666666666667,16.8666666666667,16.8666666666667,16.8666666666667,16.8666666666667,16.8666666666667
T1925,17.9333333333333,17.9333333333333,17.9333333333333,17.9333333333333,17.9333333333333,17.9333333333333,17.9333333333333,17.9333333333333,17.9333333333333,17.9333333333334
T1926,19.3333333333333,19.3333333333333,19.3333333333333,19.3333333333333,19.3333333333333,19.3333333333333,19.3333333333333,19.3333333333333,19.3333333333333,19.3333333333333
T1927,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8
T1928,21.1666666666667,21.1666666666667,21.1666666666667,21.1666666666667,21.1666666666667,21.1666666666667,21.1666666666667,21.1666666666667,21.1666666666667,21.1666666666667
T1929,18.8666666666667,18.8666666666667,18.8666666666667,18.8666666666667,18.8666666666667,18.8666666666667,18.8666666666667,18.8666666666667,18.8666666666667,18.8666666666667
T1930,18.1333333333333,18.1333333333333,18.1333333333333,18.1333333333333,18.1333333333333,18.1333333333333,18.1333333333333,18.1333333333333,18.1333333333333,18.1333333333334
T1931,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6
T1932,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3
T1933,16.6333333333333,16.6333333333333,16.6333333333333,16.6333333333333,16.6333333333333,16.6333333333333,16.6333333333333,16.6333333333333,16.6333333333333,16.6333333333334
T1934,15.6666666666667,15.6666666666667,15.6666666666667,15.6666666666667,15.6666666666667,15.6666666666667,15.6666666666667,15.6666666666667,15.6666666666667,15.6666666666667
T1935,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
T1936,16.8666666666667,16.8666666666667,16.8666666666667,16.8666666666667,16.8666666666667,16.8666666666667,16.8666666666667,16.8666666666667,16.8666666666667,16.8666666666667
T1937,18.0333333333333,18.0333333333333,18.0333333333333,18.0333333333333,18.0333333333333,18.0333333333333,18.0333333333333,18.0333333333333,18.0333333333333,18.0333333333333
T1938,18.4333333333333,18.4333333333333,18.4333333333333,18.4333333333333,18.4333333333333,18.4333333333333,18.4333333333333,18.4333333333333,18.4333333333333,18.4333333333334
T1939,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6
T1940,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7
T1941,19.4333333333333,19.4333333333333,19.4333333333333,19.4333333333333,19.4333333333333,19.4333333333333,19.4333333333333,19.4333333333333,19.4333333333333,19.4333333333334
T1942,18.0666666666667,18.0666666666667,18.0666666666667,18.0666666666667,18.0666666666667,18.0666666666667,18.0666666666667,18.0666666666667,18.0666666666667,18.0666666666667
T1943,17.3333333333333,17.3333333333333,17.3333333333333,17.3333333333333,17.3333333333333,17.3333333333333,17.3333333333333,17.3333333333333,17.3333333333333,17.3333333333333
T1944,16.3666666666667,16.3666666666667,16.3666666666667,16.3666666666667,16.3666666666667,16.3666666666667,16.3666666666667,16.3666666666667,16.3666666666667,16.3666666666667
T1945,15.8666666666667,15.8666666666667,15.8666666666667,15.8666666666667,15.8666666666667,15.8666666666667,15.8666666666667,15.8666666666667,15.8666666666667,15.8666666666667
T1946,15.7333333333333,15.7333333333333,15.7333333333333,15.7333333333333,15.7333333333333,15.7333333333333,15.7333333333333,15.7333333333333,15.7333333333333,15.7333333333333
T1947,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667
T1948,17.5333333333333,17.5333333333333,17.5333333333333,17.5333333333333,17.5333333333333,17.5333333333333,17.5333333333333,17.5333333333333,17.5333333333333,17.5333333333333
T1949,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
T1950,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2
T1951,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4
T1952,20.8333333333333,20.8333333333333,20.8333333333333,20.8333333333333,20.8333333333333,20.8333333333333,20.8333333333333,20.8333333333333,20.8333333333333,20.8333333333334
